1776724594.799633000,0x0010,7112,0.067755000,52,1,293982
1776724594.799652000,0x0010,47816,,1500,308462,1
1776724594.799701000,0x0010,7112,0.067817000,52,1,295430
1776724594.801229000,0x0010,47816,,1500,309910,1
1776724594.805436000,0x0010,7112,0.068185000,52,1,296878
1776724594.805464000,0x0010,47816,,1500,311358,1
1776724594.805614000,0x0010,7112,0.068357000,52,1,298326
1776724594.807215000,0x0010,47816,,1500,312806,1
1776724594.809777000,0x0010,7112,0.067484000,52,1,299774
1776724594.810197000,0x0010,47816,,1500,314254,1
1776724594.813154000,0x0010,7112,0.067871000,52,1,301222
1776724594.813186000,0x0010,47816,,1500,315702,1
1776724594.818549000,0x0010,7112,0.070279000,52,1,302670
1776724594.818571000,0x0010,47816,,1500,317150,1
1776724594.852690000,0x0010,7112,0.068225000,52,1,304118
1776724594.852776000,0x0010,47816,,1500,318598,1
1776724594.858792000,0x0010,7112,0.068030000,52,1,305566
1776724594.858816000,0x0010,47816,,1500,320046,1
1776724594.861793000,0x0010,7112,0.068195000,52,1,307014
1776724594.861813000,0x0010,47816,,1500,321494,1
1776724594.864485000,0x0010,7112,0.069216000,52,1,308462
1776724594.864515000,0x0010,47816,,1500,322942,1
1776724594.868494000,0x0010,7112,0.068842000,52,1,309910
1776724594.868515000,0x0010,47816,,1500,324390,1
1776724594.869821000,0x0010,7112,0.068592000,52,1,311358
1776724594.870033000,0x0010,47816,,1500,325838,1
1776724594.874587000,0x0010,7112,0.069123000,52,1,312806
1776724594.874612000,0x0010,47816,,1500,327286,1
1776724594.876228000,0x0010,7112,0.069013000,52,1,314254
1776724594.876248000,0x0010,47816,,1500,328734,1
1776724594.880665000,0x0010,7112,0.067479000,52,1,317150
1776724594.880693000,0x0010,47816,,1500,330182,1
1776724594.880711000,0x0018,47816,,1500,331630,1
1776724594.921538000,0x0010,7112,0.068762000,52,1,320046
1776724594.921625000,0x0010,47816,,1500,333078,1
1776724594.921631000,0x0018,47816,,1500,334526,1
1776724594.930928000,0x0010,7112,0.069115000,52,1,322942
1776724594.930954000,0x0010,47816,,1500,335974,1
1776724594.930960000,0x0018,47816,,1500,337422,1
1776724594.936870000,0x0010,7112,0.068355000,52,1,325838
1776724594.936896000,0x0010,47816,,1500,338870,1
1776724594.936901000,0x0018,47816,,1500,340318,1
1776724594.942623000,0x0010,7112,0.068011000,52,1,328734
1776724594.942651000,0x0010,47816,,1500,341766,1
1776724594.942656000,0x0018,47816,,1500,343214,1
1776724594.949854000,0x0010,7112,0.069161000,52,1,331630
1776724594.949881000,0x0010,47816,,1500,344662,1
1776724594.949886000,0x0018,47816,,1500,346110,1
1776724594.949927000,0x0010,7112,0.069216000,52,1,333078
1776724594.952880000,0x0010,47816,,1500,347558,1
1776724594.989937000,0x0010,7112,0.068306000,52,1,335974
1776724594.990025000,0x0010,47816,,1500,349006,1
1776724594.990031000,0x0018,47816,,1500,350454,1
1776724594.998505000,0x0010,7112,0.067545000,52,1,338870
1776724594.998529000,0x0010,47816,,1500,351902,1
1776724594.998535000,0x0018,47816,,1500,353350,1
1776724595.004580000,0x0010,7112,0.067679000,52,1,341766
1776724595.004614000,0x0010,47816,,1500,354798,1
1776724595.004621000,0x0018,47816,,1500,356246,1
1776724595.010606000,0x0010,7112,0.067950000,52,1,344662
1776724595.010767000,0x0010,47816,,1500,357694,1
1776724595.010787000,0x0018,47816,,1500,359142,1
1776724595.017689000,0x0010,7112,0.067803000,52,1,347558
1776724595.018942000,0x0010,47816,,1500,360590,1
1776724595.018960000,0x0018,47816,,1500,362038,1
1776724595.030272000,0x0018,47816,,1500,363486,1
1776724595.059024000,0x0010,7112,0.068999000,52,1,350454
