1776724588.487697000,0x0010,7111,0.052218000,52,1,62265
1776724588.487731000,0x0010,7111,0.052240000,52,1,63713
1776724588.488129000,0x0010,53530,,1500,147697,1
1776724588.488139000,0x0018,53530,,1500,149145,1
1776724588.488900000,0x0010,53530,,1500,150593,1
1776724588.488911000,0x0018,53530,,1500,152041,1
1776724588.489671000,0x0010,53530,,1500,153489,1
1776724588.489682000,0x0018,53530,,1500,154937,1
1776724588.489907000,0x0010,7111,0.053038000,52,1,65161
1776724588.489948000,0x0010,7111,0.053072000,52,1,66609
1776724588.490014000,0x0010,7111,0.051793000,52,1,68057
1776724588.490442000,0x0010,53530,,1500,156385,1
1776724588.490448000,0x0018,53530,,1500,157833,1
1776724588.491169000,0x0010,53530,,1500,159281,1
1776724588.491180000,0x0018,53530,,1500,160729,1
1776724588.491205000,0x0010,7111,0.052964000,52,1,69505
1776724588.491919000,0x0010,53530,,1500,162177,1
1776724588.491929000,0x0018,53530,,1500,163625,1
1776724588.492367000,0x0010,7111,0.052913000,52,1,70953
1776724588.492408000,0x0010,7111,0.052947000,52,1,72401
1776724588.492649000,0x0010,53530,,1500,165073,1
1776724588.492660000,0x0018,53530,,1500,166521,1
1776724588.493403000,0x0010,53530,,1500,167969,1
1776724588.493409000,0x0018,53530,,1500,169417,1
1776724588.494062000,0x0010,53530,,1500,170865,1
1776724588.494072000,0x0018,53530,,1500,172313,1
1776724588.494578000,0x0010,7111,0.053835000,52,1,73849
1776724588.494619000,0x0010,7111,0.053869000,52,1,75297
1776724588.494654000,0x0010,7111,0.052675000,52,1,76745
1776724588.494689000,0x0010,7111,0.052697000,52,1,78193
1776724588.494758000,0x0010,53530,,1500,173761,1
1776724588.494769000,0x0018,53530,,1500,175209,1
1776724588.495437000,0x0010,53530,,1500,176657,1
1776724588.495444000,0x0018,53530,,1500,178105,1
1776724588.495905000,0x0010,7111,0.052692000,52,1,79641
1776724588.495945000,0x0010,7111,0.052712000,52,1,81089
1776724588.496109000,0x0010,53530,,1500,179553,1
1776724588.496119000,0x0018,53530,,1500,181001,1
1776724588.496762000,0x0010,53530,,1500,182449,1
1776724588.496772000,0x0018,53530,,1500,183897,1
1776724588.497088000,0x0010,7111,0.052614000,52,1,82537
1776724588.497128000,0x0010,7111,0.052642000,52,1,83985
1776724588.497411000,0x0010,53530,,1500,185345,1
1776724588.497418000,0x0018,53530,,1500,186793,1
1776724588.498055000,0x0010,53530,,1500,188241,1
1776724588.498079000,0x0010,53530,,1500,189689,1
1776724588.498082000,0x0018,53530,,1500,191137,1
1776724588.498595000,0x0010,7111,0.052990000,52,1,85433
1776724588.499012000,0x0010,53530,,1500,192585,1
1776724588.499022000,0x0010,53530,,1500,194033,1
1776724588.499025000,0x0018,53530,,1500,195481,1
1776724588.499479000,0x0010,7111,0.053854000,52,1,86881
1776724588.499520000,0x0010,7111,0.052742000,52,1,88329
1776724588.499556000,0x0010,7111,0.052758000,52,1,89777
1776724588.499958000,0x0010,53530,,1500,196929,1
1776724588.499968000,0x0010,53530,,1500,198377,1
1776724588.499971000,0x0018,53530,,1500,199825,1
1776724588.500431000,0x0010,7111,0.052470000,52,1,91225
1776724588.500470000,0x0010,7111,0.052490000,52,1,92673
1776724588.500869000,0x0010,53530,,1500,201273,1
1776724588.500879000,0x0010,53530,,1500,202721,1
1776724588.500882000,0x0018,53530,,1500,204169,1
1776724588.501600000,0x0010,7111,0.052467000,52,1,94121
1776724588.501757000,0x0010,53530,,1500,205617,1
1776724588.501768000,0x0010,53530,,1500,207065,1
1776724588.501770000,0x0018,53530,,1500,208513,1
1776724588.502636000,0x0010,53530,,1500,209961,1
1776724588.502647000,0x0010,53530,,1500,211409,1
1776724588.502649000,0x0018,53530,,1500,212857,1
1776724588.503531000,0x0010,53530,,1500,214305,1
1776724588.503542000,0x0010,53530,,1500,215753,1
1776724588.503545000,0x0018,53530,,1500,217201,1
1776724588.504394000,0x0018,53530,,1500,218649,1
1776724588.504698000,0x0010,53530,,1500,220097,1
1776724588.523955000,0x0010,7111,0.053034000,52,1,95569
1776724588.524040000,0x0010,53530,,1500,221545,1
1776724588.524052000,0x0018,53530,,1500,222993,1
1776724588.525319000,0x0010,7111,0.054379000,52,1,97017
1776724588.525376000,0x0010,53530,,1500,224441,1
1776724588.525379000,0x0018,53530,,1500,225889,1
1776724588.525400000,0x0010,7111,0.053895000,52,1,98465
1776724588.525437000,0x0010,7111,0.053921000,52,1,99913
1776724588.525474000,0x0010,7111,0.052064000,52,1,101361
1776724588.525509000,0x0010,7111,0.052089000,52,1,102809
1776724588.525547000,0x0010,7111,0.051625000,52,1,104257
1776724588.525682000,0x0010,53530,,1500,227337,1
1776724588.525693000,0x0010,53530,,1500,228785,1
1776724588.525696000,0x0018,53530,,1500,230233,1
1776724588.526496000,0x0010,53530,,1500,231681,1
1776724588.526502000,0x0010,53530,,1500,233129,1
1776724588.526505000,0x0018,53530,,1500,234577,1
1776724588.526691000,0x0010,7111,0.052753000,52,1,105705
1776724588.527406000,0x0010,53530,,1500,236025,1
1776724588.527417000,0x0010,53530,,1500,237473,1
1776724588.527422000,0x0018,53530,,1500,238921,1
1776724588.527979000,0x0010,7111,0.052986000,52,1,107153
1776724588.528051000,0x0010,7111,0.053041000,52,1,108601
1776724588.528131000,0x0010,53530,,1500,240369,1
1776724588.528148000,0x0010,53530,,1500,241817,1
1776724588.528153000,0x0018,53530,,1500,243265,1
1776724588.528187000,0x0010,7111,0.052163000,52,1,110049
1776724588.528251000,0x0010,7111,0.052211000,52,1,111497
1776724588.528920000,0x0010,53530,,1500,244713,1
1776724588.528936000,0x0010,53530,,1500,246161,1
1776724588.528941000,0x0018,53530,,1500,247609,1
1776724588.529436000,0x0010,7111,0.052419000,52,1,112945
1776724588.529501000,0x0010,7111,0.052468000,52,1,114393
1776724588.529694000,0x0010,53530,,1500,249057,1
1776724588.529711000,0x0018,53530,,1500,250505,1
1776724588.530197000,0x0010,53530,,1500,251953,1
1776724588.530213000,0x0010,53530,,1500,253401,1
1776724588.530218000,0x0018,53530,,1500,254849,1
1776724588.530634000,0x0010,7111,0.052623000,52,1,115841
1776724588.530698000,0x0010,7111,0.052670000,52,1,117289
1776724588.530960000,0x0010,53530,,1500,256297,1
1776724588.530977000,0x0010,53530,,1500,257745,1
1776724588.530982000,0x0018,53530,,1500,259193,1
1776724588.531456000,0x0010,7111,0.052488000,52,1,118737
1776724588.531520000,0x0010,7111,0.052536000,52,1,120185
1776724588.531707000,0x0010,53530,,1500,260641,1
1776724588.531724000,0x0010,53530,,1500,262089,1
1776724588.531729000,0x0010,53530,,1500,263537,1
1776724588.531733000,0x0018,53530,,1500,264985,1
1776724588.532670000,0x0010,53530,,1500,266433,1
1776724588.532687000,0x0010,53530,,1500,267881,1
1776724588.532692000,0x0010,53530,,1500,269329,1
1776724588.532696000,0x0018,53530,,1500,270777,1
1776724588.532735000,0x0010,7111,0.052770000,52,1,121633
1776724588.532798000,0x0010,7111,0.052817000,52,1,123081
1776724588.532859000,0x0010,7111,0.052005000,52,1,124529
1776724588.533653000,0x0010,53530,,1500,272225,1
1776724588.533669000,0x0010,53530,,1500,273673,1
1776724588.533674000,0x0010,53530,,1500,275121,1
1776724588.533679000,0x0018,53530,,1500,276569,1
1776724588.533830000,0x0010,7111,0.052508000,52,1,125977
1776724588.533893000,0x0010,7111,0.052556000,52,1,127425
1776724588.534599000,0x0010,53530,,1500,278017,1
1776724588.534615000,0x0010,53530,,1500,279465,1
1776724588.534619000,0x0010,53530,,1500,280913,1
1776724588.534624000,0x0018,53530,,1500,282361,1
1776724588.535060000,0x0010,7111,0.052825000,52,1,128873
1776724588.535123000,0x0010,7111,0.052871000,52,1,130321
1776724588.535532000,0x0010,53530,,1500,283809,1
1776724588.535549000,0x0010,53530,,1500,285257,1
1776724588.535554000,0x0010,53530,,1500,286705,1
1776724588.535559000,0x0018,53530,,1500,288153,1
1776724588.536322000,0x0010,7111,0.053206000,52,1,131769
1776724588.536405000,0x0010,7111,0.053278000,52,1,133217
1776724588.536483000,0x0010,53530,,1500,289601,1
1776724588.536500000,0x0010,53530,,1500,291049,1
1776724588.536505000,0x0010,53530,,1500,292497,1
1776724588.536510000,0x0018,53530,,1500,293945,1
1776724588.537649000,0x0010,7111,0.053651000,52,1,134665
1776724588.537722000,0x0010,53530,,1500,295393,1
1776724588.537739000,0x0010,53530,,1500,296841,1
1776724588.537744000,0x0010,53530,,1500,298289,1
1776724588.537748000,0x0018,53530,,1500,299737,1
1776724588.537771000,0x0010,7111,0.053763000,52,1,136113
1776724588.537834000,0x0010,7111,0.052986000,52,1,137561
1776724588.537893000,0x0010,7111,0.053035000,52,1,139009
1776724588.537954000,0x0010,7111,0.052245000,52,1,140457
1776724588.538013000,0x0010,7111,0.052295000,52,1,141905
1776724588.538084000,0x0010,7111,0.051579000,52,1,143353
1776724588.538144000,0x0010,7111,0.051628000,52,1,144801
1776724588.538226000,0x0010,53530,,1500,301185,1
1776724588.538242000,0x0010,53530,,1500,302633,1
1776724588.538247000,0x0010,53530,,1500,304081,1
1776724588.538251000,0x0018,53530,,1500,305529,1
1776724588.539074000,0x0010,53530,,1500,306977,1
1776724588.539090000,0x0010,53530,,1500,308425,1
1776724588.539095000,0x0010,53530,,1500,309873,1
1776724588.539100000,0x0018,53530,,1500,311321,1
1776724588.539915000,0x0010,53530,,1500,312769,1
1776724588.539931000,0x0018,53530,,1500,314217,1
1776724588.539977000,0x0010,7111,0.052654000,52,1,146249
1776724588.540041000,0x0010,7111,0.052708000,52,1,147697
1776724588.540334000,0x0010,53530,,1500,315665,1
1776724588.540389000,0x0010,53530,,1500,317113,1
1776724588.540394000,0x0010,53530,,1500,318561,1
1776724588.540398000,0x0018,53530,,1500,320009,1
1776724588.541147000,0x0010,53530,,1500,321457,1
1776724588.541163000,0x0010,53530,,1500,322905,1
1776724588.541168000,0x0010,53530,,1500,324353,1
1776724588.541173000,0x0018,53530,,1500,325801,1
1776724588.542446000,0x0010,7111,0.054317000,52,1,149145
1776724588.542511000,0x0010,7111,0.054372000,52,1,150593
1776724588.542586000,0x0010,53530,,1500,327249,1
1776724588.542591000,0x0010,53530,,1500,328697,1
1776724588.542595000,0x0010,53530,,1500,330145,1
1776724588.542600000,0x0018,53530,,1500,331593,1
1776724588.542622000,0x0010,7111,0.053722000,52,1,152041
1776724588.542683000,0x0010,7111,0.053772000,52,1,153489
1776724588.542743000,0x0010,7111,0.053072000,52,1,154937
1776724588.542803000,0x0010,7111,0.053121000,52,1,156385
1776724588.542863000,0x0010,7111,0.052421000,52,1,157833
1776724588.542923000,0x0010,7111,0.052475000,52,1,159281
1776724588.543002000,0x0010,53530,,1500,333041,1
1776724588.543021000,0x0010,53530,,1500,334489,1
1776724588.543026000,0x0010,53530,,1500,335937,1
1776724588.543030000,0x0010,53530,,1500,337385,1
1776724588.543035000,0x0018,53530,,1500,338833,1
1776724588.543078000,0x0010,7111,0.051909000,52,1,160729
1776724588.543985000,0x0010,53530,,1500,340281,1
1776724588.544001000,0x0010,53530,,1500,341729,1
1776724588.544006000,0x0010,53530,,1500,343177,1
1776724588.544010000,0x0010,53530,,1500,344625,1
1776724588.544015000,0x0018,53530,,1500,346073,1
1776724588.544935000,0x0010,53530,,1500,347521,1
1776724588.544952000,0x0010,53530,,1500,348969,1
1776724588.544957000,0x0010,53530,,1500,350417,1
1776724588.544961000,0x0010,53530,,1500,351865,1
1776724588.544965000,0x0018,53530,,1500,353313,1
1776724588.544979000,0x0010,7111,0.053799000,52,1,162177
1776724588.545046000,0x0010,7111,0.053127000,52,1,163625
1776724588.545107000,0x0010,7111,0.053178000,52,1,165073
1776724588.545167000,0x0010,7111,0.052518000,52,1,166521
1776724588.545226000,0x0010,7111,0.052566000,52,1,167969
1776724588.545912000,0x0010,53530,,1500,354761,1
1776724588.545929000,0x0010,53530,,1500,356209,1
1776724588.545934000,0x0010,53530,,1500,357657,1
1776724588.545939000,0x0010,53530,,1500,359105,1
1776724588.545954000,0x0018,53530,,1500,360553,1
1776724588.546839000,0x0010,53530,,1500,362001,1
1776724588.546856000,0x0010,53530,,1500,363449,1
1776724588.546861000,0x0010,53530,,1500,364897,1
1776724588.546866000,0x0010,53530,,1500,366345,1
1776724588.546870000,0x0018,53530,,1500,367793,1
1776724588.547258000,0x0010,7111,0.053855000,52,1,169417
1776724588.547321000,0x0010,7111,0.053912000,52,1,170865
1776724588.547454000,0x0010,7111,0.053392000,52,1,172313
1776724588.547517000,0x0010,7111,0.053445000,52,1,173761
1776724588.547578000,0x0010,7111,0.052820000,52,1,175209
1776724588.547638000,0x0010,7111,0.052869000,52,1,176657
1776724588.547699000,0x0010,7111,0.052262000,52,1,178105
1776724588.547778000,0x0010,53530,,1500,369241,1
1776724588.547797000,0x0010,53530,,1500,370689,1
1776724588.547801000,0x0010,53530,,1500,372137,1
1776724588.547806000,0x0010,53530,,1500,373585,1
1776724588.547810000,0x0018,53530,,1500,375033,1
1776724588.547832000,0x0010,7111,0.052388000,52,1,179553
1776724588.548646000,0x0010,53530,,1500,376481,1
1776724588.548664000,0x0018,53530,,1500,377929,1
1776724588.549014000,0x0010,53530,,1500,379377,1
1776724588.549031000,0x0010,53530,,1500,380825,1
1776724588.549035000,0x0010,53530,,1500,382273,1
1776724588.549040000,0x0010,53530,,1500,383721,1
1776724588.549045000,0x0018,53530,,1500,385169,1
1776724588.549102000,0x0010,7111,0.052993000,52,1,181001
1776724588.549174000,0x0010,7111,0.053055000,52,1,182449
1776724588.549237000,0x0010,7111,0.052475000,52,1,183897
1776724588.549298000,0x0010,7111,0.052526000,52,1,185345
1776724588.549879000,0x0010,53530,,1500,386617,1
1776724588.549896000,0x0010,53530,,1500,388065,1
1776724588.549901000,0x0010,53530,,1500,389513,1
1776724588.549905000,0x0010,53530,,1500,390961,1
1776724588.549910000,0x0018,53530,,1500,392409,1
1776724588.550528000,0x0010,7111,0.053117000,52,1,186793
1776724588.550592000,0x0010,7111,0.053174000,52,1,188241
1776724588.550689000,0x0010,7111,0.052634000,52,1,189689
1776724588.550771000,0x0010,53530,,1500,393857,1
1776724588.550788000,0x0010,53530,,1500,395305,1
1776724588.550793000,0x0010,53530,,1500,396753,1
1776724588.550797000,0x0010,53530,,1500,398201,1
1776724588.550802000,0x0018,53530,,1500,399649,1
1776724588.550823000,0x0010,7111,0.052744000,52,1,191137
1776724588.550884000,0x0010,7111,0.052802000,52,1,192585
1776724588.551576000,0x0010,53530,,1500,401097,1
1776724588.551601000,0x0010,53530,,1500,402545,1
1776724588.551606000,0x0010,53530,,1500,403993,1
1776724588.551611000,0x0010,53530,,1500,405441,1
1776724588.551615000,0x0018,53530,,1500,406889,1
1776724588.551829000,0x0010,7111,0.052817000,52,1,194033
1776724588.551892000,0x0010,7111,0.052870000,52,1,195481
1776724588.551952000,0x0010,7111,0.052927000,52,1,196929
1776724588.552033000,0x0010,7111,0.052075000,52,1,198377
1776724588.552093000,0x0010,7111,0.052125000,52,1,199825
1776724588.552400000,0x0010,53530,,1500,408337,1
1776724588.552411000,0x0018,53530,,1500,409785,1
1776724588.552726000,0x0010,53530,,1500,411233,1
1776724588.552732000,0x0010,53530,,1500,412681,1
1776724588.552736000,0x0010,53530,,1500,414129,1
1776724588.552741000,0x0010,53530,,1500,415577,1
1776724588.552745000,0x0010,53530,,1500,417025,1
1776724588.552749000,0x0018,53530,,1500,418473,1
1776724588.553071000,0x0010,7111,0.053100000,52,1,201273
1776724588.553138000,0x0010,7111,0.052269000,52,1,202721
1776724588.553694000,0x0010,53530,,1500,419921,1
1776724588.553712000,0x0010,53530,,1500,421369,1
1776724588.553717000,0x0010,53530,,1500,422817,1
1776724588.553722000,0x0010,53530,,1500,424265,1
1776724588.553726000,0x0010,53530,,1500,425713,1
1776724588.553731000,0x0018,53530,,1500,427161,1
1776724588.554266000,0x0010,7111,0.053387000,52,1,204169
1776724588.554330000,0x0010,7111,0.053448000,52,1,205617
1776724588.554445000,0x0010,7111,0.052688000,52,1,207065
1776724588.554506000,0x0010,7111,0.052738000,52,1,208513
1776724588.554566000,0x0010,7111,0.052796000,52,1,209961
1776724588.554641000,0x0010,53530,,1500,428609,1
1776724588.554659000,0x0010,53530,,1500,430057,1
1776724588.554663000,0x0010,53530,,1500,431505,1
1776724588.554668000,0x0010,53530,,1500,432953,1
1776724588.554672000,0x0010,53530,,1500,434401,1
1776724588.554677000,0x0018,53530,,1500,435849,1
1776724588.554697000,0x0010,7111,0.052061000,52,1,211409
1776724588.554759000,0x0010,7111,0.052112000,52,1,212857
1776724588.554822000,0x0010,7111,0.052173000,52,1,214305
1776724588.555557000,0x0010,53530,,1500,437297,1
1776724588.555575000,0x0010,53530,,1500,438745,1
1776724588.555580000,0x0010,53530,,1500,440193,1
1776724588.555584000,0x0018,53530,,1500,441641,1
1776724588.556018000,0x0010,7111,0.052487000,52,1,215753
1776724588.556082000,0x0010,7111,0.052540000,52,1,217201
1776724588.556154000,0x0010,53530,,1500,443089,1
1776724588.556170000,0x0010,53530,,1500,444537,1
1776724588.556175000,0x0010,53530,,1500,445985,1
1776724588.556179000,0x0010,53530,,1500,447433,1
1776724588.556184000,0x0010,53530,,1500,448881,1
1776724588.556188000,0x0018,53530,,1500,450329,1
1776724588.556208000,0x0010,7111,0.052663000,52,1,218649
1776724588.557108000,0x0010,53530,,1500,451777,1
1776724588.557131000,0x0010,53530,,1500,453225,1
1776724588.557136000,0x0010,53530,,1500,454673,1
1776724588.557140000,0x0010,53530,,1500,456121,1
1776724588.557145000,0x0010,53530,,1500,457569,1
1776724588.557149000,0x0018,53530,,1500,459017,1
1776724588.557748000,0x0010,7111,0.053354000,52,1,220097
1776724588.557815000,0x0010,7111,0.053117000,52,1,221545
1776724588.557939000,0x0010,53530,,1500,460465,1
1776724588.557956000,0x0010,53530,,1500,461913,1
1776724588.557961000,0x0010,53530,,1500,463361,1
1776724588.557965000,0x0010,53530,,1500,464809,1
1776724588.557970000,0x0010,53530,,1500,466257,1
1776724588.557974000,0x0018,53530,,1500,467705,1
1776724588.558810000,0x0010,53530,,1500,469153,1
1776724588.558826000,0x0010,53530,,1500,470601,1
1776724588.558831000,0x0010,53530,,1500,472049,1
1776724588.558835000,0x0018,53530,,1500,473497,1
1776724588.559443000,0x0010,53530,,1500,474945,1
1776724588.577410000,0x0010,7111,0.053370000,52,1,222993
1776724588.577551000,0x0010,53530,,1500,476393,1
1776724588.577556000,0x0018,53530,,1500,477841,1
1776724588.577581000,0x0010,7111,0.053529000,52,1,224441
1776724588.577648000,0x0010,7111,0.052272000,52,1,225889
1776724588.577721000,0x0010,7111,0.052342000,52,1,227337
1776724588.577796000,0x0010,53530,,1500,479289,1
1776724588.577818000,0x0010,53530,,1500,480737,1
1776724588.577822000,0x0010,53530,,1500,482185,1
1776724588.577827000,0x0010,53530,,1500,483633,1
1776724588.577831000,0x0010,53530,,1500,485081,1
1776724588.577836000,0x0018,53530,,1500,486529,1
1776724588.577855000,0x0010,7111,0.052173000,52,1,228785
1776724588.577918000,0x0010,7111,0.052225000,52,1,230233
1776724588.578570000,0x0010,7111,0.052874000,52,1,231681
1776724588.578658000,0x0010,53530,,1500,487977,1
1776724588.578678000,0x0010,53530,,1500,489425,1
1776724588.578683000,0x0010,53530,,1500,490873,1
1776724588.578688000,0x0010,53530,,1500,492321,1
1776724588.578692000,0x0010,53530,,1500,493769,1
1776724588.578696000,0x0018,53530,,1500,495217,1
1776724588.578718000,0x0010,7111,0.052222000,52,1,233129
1776724588.579750000,0x0010,7111,0.053248000,52,1,234577
1776724588.579822000,0x0010,7111,0.053317000,52,1,236025
1776724588.580494000,0x0010,7111,0.053088000,52,1,237473
1776724588.580581000,0x0010,53530,,1500,496665,1
1776724588.580600000,0x0010,53530,,1500,498113,1
1776724588.580605000,0x0010,53530,,1500,499561,1
1776724588.580610000,0x0010,53530,,1500,501009,1
1776724588.580614000,0x0010,53530,,1500,502457,1
1776724588.580618000,0x0010,53530,,1500,503905,1
1776724588.580623000,0x0018,53530,,1500,505353,1
1776724588.580647000,0x0010,7111,0.053230000,52,1,238921
1776724588.580711000,0x0010,7111,0.053289000,52,1,240369
1776724588.580773000,0x0010,7111,0.052642000,52,1,241817
1776724588.580834000,0x0010,7111,0.052686000,52,1,243265
1776724588.580894000,0x0010,7111,0.052741000,52,1,244713
1776724588.581093000,0x0010,53530,,1500,506801,1
1776724588.581110000,0x0010,53530,,1500,508249,1
1776724588.581115000,0x0010,53530,,1500,509697,1
1776724588.581119000,0x0010,53530,,1500,511145,1
1776724588.581124000,0x0010,53530,,1500,512593,1
1776724588.581129000,0x0010,53530,,1500,514041,1
1776724588.581133000,0x0018,53530,,1500,515489,1
1776724588.581636000,0x0010,7111,0.052716000,52,1,246161
1776724588.581705000,0x0010,7111,0.052769000,52,1,247609
1776724588.581765000,0x0010,7111,0.052824000,52,1,249057
1776724588.581826000,0x0010,7111,0.052132000,52,1,250505
1776724588.582028000,0x0010,53530,,1500,516937,1
1776724588.582045000,0x0010,53530,,1500,518385,1
1776724588.582050000,0x0010,53530,,1500,519833,1
1776724588.582054000,0x0010,53530,,1500,521281,1
1776724588.582059000,0x0010,53530,,1500,522729,1
